@id,highway,lanes,maxspeed,name,@type,@lat,@lon,@version,@count:nodes,@count:ways
5993193,residential,2,,21st Street,way,,,12,,
593614558,residential,2,,20th Street,way,,,6,,
593615452,residential,2,,22nd Street,way,,,6,,
5976595,tertiary,2,,28th Street,way,,,20,,
5994630,primary,2,,West Market Street,way,,,25,,
6031674,residential,2,,Union Street,way,,,20,,
276918270,primary,2,,West Market Street,way,,,18,,
365034001,tertiary,,40 mph,Kettner Boulevard,way,,,8,,
365034002,tertiary,,40 mph,Kettner Boulevard,way,,,9,,
436285077,primary,3,45 mph,West Harbor Drive,way,,,15,,
436285078,primary,4,45 mph,West Harbor Drive,way,,,12,,
436285080,primary,5,45 mph,West Harbor Drive,way,,,13,,
436285081,primary,4,45 mph,West Harbor Drive,way,,,18,,
436285082,primary,5,45 mph,West Harbor Drive,way,,,15,,
436285083,primary,5,,West Harbor Drive,way,,,13,,
436285085,primary,4,,West Harbor Drive,way,,,14,,
436285086,primary,,45 mph,West Harbor Drive,way,,,12,,
436285088,primary,3,,West Harbor Drive,way,,,13,,
436285089,primary,3,45 mph,West Harbor Drive,way,,,15,,
436285090,primary,2,,West Harbor Drive,way,,,14,,
436285091,primary,3,,West Market Street,way,,,10,,
436285092,primary,3,,West Market Street,way,,,9,,
436285098,primary,4,,West Market Street,way,,,10,,
436598117,primary,3,,West Market Street,way,,,8,,
436598120,primary,3,,West Market Street,way,,,8,,
436598122,primary,2,,West Market Street,way,,,8,,
436598123,primary,2,,West Market Street,way,,,10,,
571855323,primary,3,45 mph,West Harbor Drive,way,,,13,,
593992489,residential,,,Union Street,way,,,3,,
593992705,primary,2,,West Market Street,way,,,10,,
593992706,primary,2,,West Market Street,way,,,9,,
617119340,primary,2,,West Market Street,way,,,8,,
617119344,primary,2,,West Market Street,way,,,7,,
699172156,primary,,,West Market Street,way,,,9,,
699172157,primary,3,45 mph,West Harbor Drive,way,,,11,,
699172159,primary,2,,West Harbor Drive,way,,,14,,
834044038,tertiary,,40 mph,Kettner Boulevard,way,,,6,,
1033805288,primary,4,,West Market Street,way,,,3,,
1049249600,primary,3,,West Harbor Drive,way,,,8,,
1051242772,primary,3,,West Harbor Drive,way,,,6,,
1098930355,primary,4,,West Harbor Drive,way,,,4,,
5960579,residential,,,India Street,way,,,8,,
5968933,residential,,,Columbia Street,way,,,12,,
5999031,residential,,,State Street,way,,,19,,
436285095,primary,2,,West Market Street,way,,,9,,
436285097,primary,2,,West Market Street,way,,,12,,
436291053,secondary,3,,State Street,way,,,6,,
436291086,primary,2,,West Broadway,way,,,10,,
438183306,residential,,,F Street,way,,,12,,
465993859,tertiary,,40 mph,Kettner Boulevard,way,,,6,,
573865697,tertiary,,,West C Street,way,,,6,,
593992490,residential,,,Union Street,way,,,8,,
594011056,tertiary,2,,West G Street,way,,,6,,
642337374,secondary,3,,West A Street,way,,,4,,
642751806,tertiary,2,,Union Street,way,,,4,,
699985692,primary,3,45 mph,West Harbor Drive,way,,,15,,
834044039,tertiary,,,Kettner Boulevard,way,,,3,,
1009219929,primary,2,,West Broadway,way,,,4,,
1031109435,secondary,3,,India Street,way,,,4,,
1110082754,tertiary,,,West B Street,way,,,2,,
1220518531,secondary,1,40 mph,Kettner Boulevard,way,,,2,,
1346803896,secondary,3,,Columbia Street,way,,,2,,
5938747,residential,,,West F Street,way,,,6,,
5959097,tertiary,,,West B Street,way,,,17,,
6002989,residential,2,,West F Street,way,,,15,,
28840731,secondary,3,,India Street,way,,,18,,
31530291,tertiary,2,40 mph,Kettner Boulevard,way,,,25,,
89903502,tertiary,2,,West G Street,way,,,11,,
89903503,tertiary,2,,West G Street,way,,,9,,
89925112,secondary,3,,West A Street,way,,,12,,
151281039,secondary,3,,Columbia Street,way,,,9,,
151281048,secondary,3,,India Street,way,,,9,,
151281103,primary,3,,West Broadway,way,,,14,,
151281112,primary,2,,West Broadway,way,,,9,,
153343721,primary,3,,West Broadway,way,,,7,,
275446278,primary,2,,West Broadway,way,,,13,,
275613862,secondary,3,40 mph,Kettner Boulevard,way,,,12,,
277182485,tertiary,,,West B Street,way,,,5,,
277182488,tertiary,1,,West B Street,way,,,5,,
277182490,tertiary,2,,West B Street,way,,,8,,
277182491,secondary,1,,Kettner Boulevard,way,,,17,,
277182499,tertiary,,,Kettner Boulevard,way,,,12,,
436287682,secondary,2,40 mph,Kettner Boulevard,way,,,7,,
436287684,secondary,,40 mph,Kettner Boulevard,way,,,9,,
436287718,primary,3,,West Broadway,way,,,7,,
436287723,secondary,2,,Kettner Boulevard,way,,,7,,
436291039,secondary,,,Columbia Street,way,,,5,,
436291042,secondary,3,,Columbia Street,way,,,8,,
436291045,secondary,3,,Columbia Street,way,,,4,,
436291056,secondary,3,,State Street,way,,,5,,
436291058,secondary,3,,State Street,way,,,4,,
436291060,secondary,3,,State Street,way,,,7,,
436291061,secondary,3,,State Street,way,,,5,,
436291065,primary,2,,West Broadway,way,,,7,,
436291068,primary,2,,West Broadway,way,,,13,,
436291071,primary,3,,West Broadway,way,,,6,,
436291073,primary,3,,West Broadway,way,,,7,,
436291075,primary,3,,West Broadway,way,,,6,,
436291076,primary,2,,West Broadway,way,,,7,,
436291078,primary,2,,West Broadway,way,,,8,,
436291080,primary,3,,West Broadway,way,,,7,,
436291081,primary,3,,West Broadway,way,,,7,,
436291083,primary,2,,West Broadway,way,,,9,,
436291088,primary,3,,West Broadway,way,,,7,,
436291091,primary,2,,West Broadway,way,,,9,,
436291092,secondary,,,Columbia Street,way,,,6,,
465993607,tertiary,2,40 mph,Kettner Boulevard,way,,,8,,
465993609,secondary,3,40 mph,Kettner Boulevard,way,,,8,,
465993610,secondary,2,40 mph,Kettner Boulevard,way,,,5,,
465993776,primary,2,,West Broadway,way,,,4,,
465993777,primary,2,,West Broadway,way,,,9,,
465993778,primary,2,,West Broadway,way,,,7,,
465993779,primary,3,,West Broadway,way,,,7,,
465993860,tertiary,2,40 mph,Kettner Boulevard,way,,,8,,
491460599,tertiary,,,West B Street,way,,,3,,
573865694,tertiary,,,West C Street,way,,,6,,
573865699,secondary,3,,Columbia Street,way,,,4,,
573865701,secondary,3,,Columbia Street,way,,,3,,
573865705,secondary,3,,State Street,way,,,6,,
573865707,secondary,3,,State Street,way,,,5,,
573865708,tertiary,1,,West C Street,way,,,6,,
573865714,tertiary,,,West C Street,way,,,2,,
573865720,tertiary,,,Union Street,way,,,8,,
593751803,tertiary,3,,West B Street,way,,,3,,
593754400,secondary,3,,West A Street,way,,,10,,
593754411,tertiary,2,,Union Street,way,,,7,,
594011052,residential,2,,State Street,way,,,9,,
632410683,primary,2,,West Broadway,way,,,4,,
632410685,secondary,1,,Kettner Boulevard,way,,,7,,
632410686,secondary,2,40 mph,Kettner Boulevard,way,,,5,,
641037730,secondary,,,India Street,way,,,3,,
641037731,tertiary,2,,West B Street,way,,,5,,
642285124,residential,,,Union Street,way,,,3,,
642285125,residential,,,F Street,way,,,8,,
642285126,residential,,,State Street,way,,,4,,
642285127,secondary,,,State Street,way,,,3,,
642285131,secondary,,,West A Street,way,,,2,,
642285132,secondary,3,,India Street,way,,,5,,
642337375,tertiary,,,Union Street,way,,,2,,
642361033,secondary,3,,West A Street,way,,,6,,
642751808,secondary,3,,West A Street,way,,,7,,
642751809,secondary,3,,Columbia Street,way,,,6,,
642751810,secondary,2,40 mph,Kettner Boulevard,way,,,2,,
784641500,tertiary,2,,West G Street,way,,,5,,
788189558,secondary,1,,Kettner Boulevard,way,,,4,,
834044040,tertiary,,40 mph,Kettner Boulevard,way,,,4,,
834044041,secondary,2,40 mph,Kettner Boulevard,way,,,3,,
1016481313,tertiary,,,West B Street,way,,,5,,
1016481314,secondary,2,,Kettner Boulevard,way,,,2,,
1031090919,primary,2,,West Broadway,way,,,5,,
1034077631,tertiary,2,,West G Street,way,,,3,,
1034143414,tertiary,,,West B Street,way,,,4,,
1034143415,secondary,3,,State Street,way,,,4,,
1038739173,secondary,2,,Kettner Boulevard,way,,,5,,
1040769090,tertiary,2,,West G Street,way,,,3,,
1040769091,tertiary,,,West G Street,way,,,2,,
1040769092,tertiary,,,Kettner Boulevard,way,,,3,,
1055299799,secondary,3,40 mph,Kettner Boulevard,way,,,3,,
1055299800,secondary,2,40 mph,Kettner Boulevard,way,,,2,,
1055299801,secondary,3,40 mph,Kettner Boulevard,way,,,3,,
1088165297,tertiary,,,West B Street,way,,,2,,
1096445221,tertiary,2,,West G Street,way,,,1,,
1164155198,tertiary,,40 mph,Kettner Boulevard,way,,,2,,
1164159316,tertiary,2,,Union Street,way,,,5,,
1234480201,tertiary,2,,West B Street,way,,,1,,
1328200732,tertiary,,,West B Street,way,,,1,,
6050184,primary,2,,Market Street,way,,,31,,
89878434,primary,2,,Market Street,way,,,17,,
119397891,residential,2,,2nd Avenue,way,,,11,,
276186659,secondary,2,,5th Avenue,way,,,19,,
436285024,secondary,4,,4th Avenue,way,,,5,,
436285028,secondary,2,,4th Avenue,way,,,7,,
436285046,primary,5,,Market Street,way,,,9,,
436285047,primary,5,,Market Street,way,,,9,,
436285049,primary,5,,Market Street,way,,,12,,
436285050,primary,3,,Market Street,way,,,14,,
436285051,primary,5,,Market Street,way,,,10,,
436285052,primary,3,,Market Street,way,,,13,,
436285053,primary,2,,Market Street,way,,,14,,
436285054,primary,,,Market Street,way,,,9,,
436285055,primary,,,Market Street,way,,,10,,
436285057,primary,2,,Market Street,way,,,14,,
436285058,primary,4,,Market Street,way,,,11,,
436285059,primary,3,,Market Street,way,,,11,,
436285060,primary,2,,Market Street,way,,,15,,
436285093,primary,2,,West Market Street,way,,,11,,
436285094,primary,3,,West Market Street,way,,,10,,
436285096,primary,3,,West Market Street,way,,,11,,
593977472,residential,,,2nd Avenue,way,,,4,,
593977473,primary,2,,Market Street,way,,,11,,
617498487,primary,3,,Market Street,way,,,10,,
617498492,primary,2,,Market Street,way,,,10,,
641705059,secondary,3,,1st Avenue,way,,,6,,
641705061,primary,2,,West Market Street,way,,,11,,
641705062,secondary,3,25 mph,Front Street,way,,,5,,
642285123,residential,2,,3rd Avenue,way,,,7,,
1008633634,secondary,,25 mph,Front Street,way,,,1,,
6004082,primary,3,,11th Avenue,way,,,24,,
24616873,primary,3,,North 10th Avenue,way,,,17,,
24616877,primary,3,,North 11th Avenue,way,,,25,,
119417417,residential,2,,9th Avenue,way,,,11,,
259854788,residential,3,,7th Avenue,way,,,14,,
436285048,primary,5,,Market Street,way,,,14,,
436305510,primary,5,,Market Street,way,,,13,,
436305520,primary,5,,Market Street,way,,,14,,
436305522,primary,4,,Market Street,way,,,9,,
436305524,primary,4,,Market Street,way,,,11,,
436305525,primary,4,,Market Street,way,,,11,,
436305526,primary,5,,Market Street,way,,,9,,
436305527,primary,5,,Market Street,way,,,11,,
436305528,primary,5,,Market Street,way,,,11,,
436305530,primary,5,,Market Street,way,,,11,,
436305531,primary,5,,Market Street,way,,,11,,
436305532,primary,5,,Market Street,way,,,11,,
436305534,primary,4,,Market Street,way,,,13,,
436305538,primary,5,,Market Street,way,,,10,,
436305547,primary,4,,Market Street,way,,,14,,
436305551,primary,5,,Market Street,way,,,12,,
436305556,primary,4,,Market Street,way,,,13,,
592672370,primary,5,,Market Street,way,,,10,,
593602039,primary,4,,Market Street,way,,,11,,
593624847,residential,3,,8th Avenue,way,,,9,,
593633193,residential,3,,7th Avenue,way,,,5,,
593633195,residential,3,,7th Avenue,way,,,3,,
617498989,secondary,3,,North 11th Avenue,way,,,5,,
617498990,secondary,3,,10th Avenue,way,,,4,,
699172155,residential,2,,13th Street,way,,,13,,
1339252446,residential,2,,13th Street,way,,,1,,
1430780694,residential,2,,Island Avenue,way,,,1,,
25964981,residential,2,,2nd Avenue,way,,,10,,
25965003,tertiary,1,,C Street,way,,,12,,
26145049,residential,3,,8th Avenue,way,,,15,,
36054466,tertiary,2,,3rd Avenue,way,,,12,,
89922423,tertiary,2,,9th Avenue,way,,,20,,
89922556,tertiary,2,,E Street,way,,,12,,
153311827,primary,3,,10th Avenue,way,,,19,,
234953559,primary,2,,Park Boulevard,way,,,15,,
234954105,secondary,3,,B Street,way,,,15,,
278328402,secondary,3,,A Street,way,,,8,,
278328403,secondary,3,,A Street,way,,,9,,
278328404,secondary,4,,A Street,way,,,6,,
436285027,secondary,3,,4th Avenue,way,,,6,,
436285045,secondary,3,25 mph,Front Street,way,,,11,,
436285056,primary,5,,Market Street,way,,,10,,
436291011,secondary,3,,1st Avenue,way,,,6,,
436291019,secondary,3,,4th Avenue,way,,,6,,
436305554,primary,5,,Market Street,way,,,7,,
436403221,primary,3,25 mph,10th Avenue,way,,,11,,
436458657,primary,3,,Park Boulevard,way,,,15,,
593602042,primary,3,,11th Avenue,way,,,11,,
593986491,secondary,,,5th Avenue,way,,,16,,
593990006,residential,,,3rd Avenue,way,,,5,,
593996059,secondary,3,,1st Avenue,way,,,8,,
594025573,primary,4,,Broadway,way,,,11,,
594025576,tertiary,3,,6th Avenue,way,,,17,,
621450948,secondary,3,,B Street,way,,,7,,
641705065,tertiary,,,2nd Avenue,way,,,6,,
641851374,tertiary,3,,9th Avenue,way,,,4,,
642285118,primary,3,,Broadway,way,,,5,,
642337372,secondary,3,25 mph,Front Street,way,,,5,,
779724380,secondary,3,,6th Avenue,way,,,16,,
1026612443,tertiary,2,,C Street,way,,,4,,
1026703728,secondary,2,,5th Avenue,way,,,6,,
1028902009,secondary,3,25 mph,F Street,way,,,6,,
1055725840,secondary,3,25 mph,F Street,way,,,4,,
1060422116,primary,4,,11th Avenue,way,,,4,,
1119986034,residential,2,,Island Avenue,way,,,3,,
1164071279,tertiary,2,,7th Avenue,way,,,3,,
1164071391,secondary,3,,A Street,way,,,3,,
1164071515,residential,,,13th Street,way,,,4,,
1327598577,residential,3,,7th Avenue,way,,,2,,
1327598578,tertiary,3,,E Street,way,,,2,,
1339251839,secondary,3,,G Street,way,,,2,,
1346630865,tertiary,2,,8th Avenue,way,,,2,,
1452670143,secondary,3,,G Street,way,,,1,,
5959075,residential,,,3rd Avenue,way,,,25,,
5960813,primary,4,,Broadway,way,,,27,,
5962369,residential,,,2nd Avenue,way,,,14,,
5962750,residential,1,,West E Street,way,,,11,,
5987900,secondary,3,,4th Avenue,way,,,30,,
5989392,primary,2,,West Broadway,way,,,21,,
5992484,tertiary,,,West C Street,way,,,11,,
6002993,residential,,,F Street,way,,,17,,
6032371,residential,,,Broadway Circle,way,,,18,,
6047305,tertiary,1,,C Street,way,,,22,,
89903504,tertiary,3,,West G Street,way,,,8,,
89927838,tertiary,,,3rd Avenue,way,,,8,,
234953562,secondary,,,A Street,way,,,11,,
278328405,secondary,3,,A Street,way,,,10,,
377300617,secondary,3,25 mph,F Street,way,,,10,,
377300629,secondary,3,25 mph,F Street,way,,,10,,
377302726,secondary,3,25 mph,F Street,way,,,11,,
377302727,secondary,4,25 mph,F Street,way,,,12,,
436285026,secondary,4,,4th Avenue,way,,,4,,
436285040,secondary,3,25 mph,Front Street,way,,,9,,
436285041,secondary,4,25 mph,Front Street,way,,,9,,
436291013,secondary,2,,1st Avenue,way,,,8,,
436291017,secondary,3,,4th Avenue,way,,,5,,
436291024,secondary,3,,5th Avenue,way,,,10,,
436291025,secondary,3,,5th Avenue,way,,,7,,
436291026,secondary,2,,5th Avenue,way,,,15,,
436291027,secondary,3,,5th Avenue,way,,,15,,
436291028,secondary,3,,A Street,way,,,7,,
436291029,secondary,4,,A Street,way,,,6,,
436291030,secondary,4,,A Street,way,,,5,,
436291032,primary,3,,Broadway,way,,,7,,
436291033,primary,5,,Broadway,way,,,9,,
436291034,primary,5,,Broadway,way,,,10,,
436291035,primary,3,,Broadway,way,,,8,,
436291036,primary,2,,Broadway,way,,,8,,
436291038,primary,2,,Broadway,way,,,10,,
436291047,secondary,3,25 mph,F Street,way,,,7,,
436291085,primary,3,,West Broadway,way,,,8,,
436592703,secondary,4,,4th Avenue,way,,,4,,
438183305,secondary,3,,1st Avenue,way,,,15,,
461202335,secondary,3,25 mph,Front Street,way,,,10,,
461202336,secondary,3,25 mph,Front Street,way,,,9,,
491460600,tertiary,,,West B Street,way,,,5,,
573865727,tertiary,,,West C Street,way,,,5,,
573865728,secondary,,25 mph,Front Street,way,,,1,,
573865729,tertiary,,,West C Street,way,,,3,,
573865730,secondary,3,25 mph,Front Street,way,,,8,,
573865731,tertiary,,,West C Street,way,,,6,,
573865733,secondary,3,,1st Avenue,way,,,9,,
573865734,tertiary,,,C Street,way,,,7,,
573865735,residential,,,2nd Avenue,way,,,6,,
573865737,residential,,,2nd Avenue,way,,,8,,
593769147,secondary,3,,4th Avenue,way,,,7,,
594012151,residential,,,2nd Avenue,way,,,10,,
594012152,primary,2,,Broadway,way,,,10,,
634217523,secondary,3,,5th Avenue,way,,,9,,
634217524,primary,4,,Broadway,way,,,8,,
634644489,secondary,3,,A Street,way,,,7,,
641705143,secondary,3,,1st Avenue,way,,,6,,
641705144,secondary,3,25 mph,Front Street,way,,,8,,
641705145,primary,2,,West Broadway,way,,,6,,
641705146,secondary,3,25 mph,Front Street,way,,,6,,
642337324,secondary,3,,4th Avenue,way,,,5,,
642337325,secondary,2,,5th Avenue,way,,,13,,
642337326,tertiary,3,,E Street,way,,,8,,
642337373,secondary,3,,West A Street,way,,,6,,
642751754,secondary,2,,4th Avenue,way,,,6,,
642751755,tertiary,3,,B Street,way,,,8,,
1007206352,secondary,2,,1st Avenue,way,,,3,,
1009219926,secondary,3,,1st Avenue,way,,,9,,
1009219927,secondary,3,,1st Avenue,way,,,3,,
1009219928,secondary,3,25 mph,Front Street,way,,,4,,
1028903462,tertiary,4,,West G Street,way,,,5,,
1028906214,primary,3,,West Broadway,way,,,3,,
1028986403,tertiary,3,,West G Street,way,,,3,,
1031087348,residential,2,,West E Street,way,,,6,,
1031149484,primary,3,,Broadway,way,,,5,,
1050992935,secondary,2,,1st Avenue,way,,,4,,
1053101220,secondary,2,,5th Avenue,way,,,6,,
1053938804,secondary,3,,5th Avenue,way,,,5,,
1058862729,secondary,3,25 mph,Front Street,way,,,6,,
1058862730,tertiary,,,West B Street,way,,,3,,
1121918623,secondary,3,,G Street,way,,,5,,
1121918624,secondary,3,,G Street,way,,,3,,
1121918625,secondary,3,,G Street,way,,,4,,
1121918626,secondary,3,,G Street,way,,,4,,
1121918627,secondary,2,,5th Avenue,way,,,13,,
1121975996,secondary,3,,1st Avenue,way,,,5,,
1164153601,residential,3,,Broadway Circle,way,,,5,,
1164154804,secondary,3,,1st Avenue,way,,,2,,
1164163044,secondary,3,,G Street,way,,,2,,
1327256814,secondary,2,,5th Avenue,way,,,1,,
1327277182,secondary,3,,6th Avenue,way,,,3,,
1327618070,secondary,3,,A Street,way,,,1,,
1327928125,tertiary,,,3rd Avenue,way,,,2,,
1327928126,secondary,2,,4th Avenue,way,,,2,,
1327953093,residential,,,Broadway Circle,way,,,3,,
1327953098,secondary,3,,4th Avenue,way,,,1,,
1328200734,tertiary,,,West B Street,way,,,1,,
1328200736,tertiary,,,West B Street,way,,,1,,
1358628610,secondary,3,,1st Avenue,way,,,1,,
1378312028,residential,3,,3rd Avenue,way,,,1,,
1456812899,residential,,,2nd Avenue,way,,,1,,
5963153,primary,3,,10th Avenue,way,,,19,,
5980488,secondary,3,,G Street,way,,,33,,
5987132,residential,,,13th Street,way,,,22,,
5996100,tertiary,3,,E Street,way,,,28,,
25965008,tertiary,1,,C Street,way,,,23,,
121194921,primary,,,Park Boulevard,way,,,15,,
123180546,tertiary,2,,C Street,way,,,11,,
123180548,primary,3,,11th Avenue,way,,,14,,
123561754,secondary,3,25 mph,F Street,way,,,23,,
151281028,primary,,,Broadway,way,,,9,,
153311790,primary,,,Broadway,way,,,11,,
153311829,primary,4,,11th Avenue,way,,,9,,
153343695,primary,4,,Broadway,way,,,9,,
153343723,primary,4,,11th Avenue,way,,,8,,
234953560,primary,2,,Park Boulevard,way,,,10,,
278328400,secondary,4,,A Street,way,,,6,,
436402116,tertiary,4,,E Street,way,,,8,,
436403222,primary,4,,11th Avenue,way,,,9,,
436403223,primary,4,,11th Avenue,way,,,10,,
436403862,secondary,4,,A Street,way,,,6,,
436403863,secondary,4,,A Street,way,,,7,,
436458649,primary,2,,Park Boulevard,way,,,7,,
436458651,primary,2,,Park Boulevard,way,,,10,,
526007714,primary,3,,10th Avenue,way,,,7,,
526007715,secondary,4,,B Street,way,,,7,,
526007716,primary,3,,11th Avenue,way,,,9,,
593633194,tertiary,2,,7th Avenue,way,,,16,,
594042002,primary,4,,11th Avenue,way,,,6,,
594042006,primary,4,,Broadway,way,,,8,,
594042008,primary,4,,Broadway,way,,,8,,
594048378,tertiary,3,,8th Avenue,way,,,6,,
594048379,primary,,,Broadway,way,,,5,,
594048910,tertiary,3,,9th Avenue,way,,,10,,
594048914,primary,,,Broadway,way,,,5,,
617488188,primary,,,Park Boulevard,way,,,7,,
617488191,primary,,,Park Boulevard,way,,,5,,
621450945,primary,,,Park Boulevard,way,,,5,,
621450946,primary,,,Park Boulevard,way,,,5,,
621450947,secondary,,,B Street,way,,,2,,
621450949,primary,2,,Park Boulevard,way,,,6,,
634201145,residential,2,,7th Avenue,way,,,4,,
634201146,residential,3,,7th Avenue,way,,,8,,
634201147,primary,4,,Broadway,way,,,6,,
641037700,secondary,3,,B Street,way,,,5,,
641705044,primary,3,,Broadway,way,,,7,,
641705045,residential,2,,13th Street,way,,,6,,
641705046,tertiary,2,,C Street,way,,,5,,
641733723,primary,3,,11th Avenue,way,,,6,,
641733724,primary,3,,10th Avenue,way,,,3,,
641733725,tertiary,3,,E Street,way,,,10,,
641733726,tertiary,3,,E Street,way,,,7,,
882151896,tertiary,2,,E Street,way,,,5,,
1000760893,primary,3,,10th Avenue,way,,,4,,
1000760894,tertiary,2,,C Street,way,,,5,,
1008817186,tertiary,2,,8th Avenue,way,,,2,,
1008817187,tertiary,1,,C Street,way,,,5,,
1028901987,secondary,3,,B Street,way,,,4,,
1028901988,tertiary,3,,9th Avenue,way,,,3,,
1028902008,tertiary,3,,8th Avenue,way,,,3,,
1031655739,primary,3,,Park Boulevard,way,,,6,,
1032521013,primary,2,,Park Boulevard,way,,,4,,
1033813918,tertiary,3,,9th Avenue,way,,,5,,
1033813919,tertiary,1,,C Street,way,,,3,,
1042578780,secondary,4,,B Street,way,,,4,,
1044713926,secondary,3,,G Street,way,,,6,,
1047838855,tertiary,4,,9th Avenue,way,,,2,,
1050984785,primary,4,,10th Avenue,way,,,6,,
1055725838,tertiary,3,,E Street,way,,,3,,
1164071282,tertiary,2,,7th Avenue,way,,,4,,
1164071318,secondary,3,,B Street,way,,,5,,
1164071366,secondary,3,,B Street,way,,,4,,
1164071370,tertiary,3,,B Street,way,,,1,,
1164071456,primary,4,,Broadway,way,,,3,,
1164071487,residential,2,,13th Street,way,,,5,,
1164071503,residential,,,13th Street,way,,,2,,
1220518541,primary,2,,Broadway,way,,,4,,
1220518542,primary,3,,Broadway,way,,,6,,
1220518543,primary,2,,Broadway,way,,,2,,
1220518544,primary,3,,Broadway,way,,,3,,
1327256809,secondary,3,,B Street,way,,,2,,
1327277180,tertiary,1,,C Street,way,,,1,,
1327277183,tertiary,2,,7th Avenue,way,,,1,,
1327598581,secondary,3,25 mph,F Street,way,,,4,,
1327618071,secondary,3,,A Street,way,,,1,,
1346630866,tertiary,2,,8th Avenue,way,,,1,,
1346631146,primary,3,,11th Avenue,way,,,3,,
1346640558,secondary,3,25 mph,F Street,way,,,1,,
1346803384,primary,3,,Broadway,way,,,3,,
1346803387,residential,2,,13th Street,way,,,1,,
1346803464,primary,4,,10th Avenue,way,,,3,,
1420313792,tertiary,2,,C Street,way,,,1,,
1452670142,secondary,3,,G Street,way,,,1,,
5955850,tertiary,1,,West Beech Street,way,,,25,,
5960634,residential,,,West Fir Street,way,,,12,,
5961021,residential,,,West Elm Street,way,,,7,,
36049845,tertiary,,,West Cedar Street,way,,,24,,
151281043,secondary,2,25 mph,India Street,way,,,17,,
159215087,secondary,3,40 mph,Kettner Boulevard,way,,,12,,
159215094,secondary,2,,West Ash Street,way,,,19,,
273292450,residential,,,West Date Street,way,,,8,,
275446292,secondary,2,,West Ash Street,way,,,12,,
365034579,secondary,3,,West Grape Street,way,,,14,,
436287683,secondary,2,40 mph,Kettner Boulevard,way,,,9,,
436287714,secondary,2,,West Ash Street,way,,,6,,
436287715,secondary,3,,West Ash Street,way,,,12,,
436291049,secondary,3,,India Street,way,,,8,,
436291051,secondary,2,,India Street,way,,,11,,
436291055,secondary,3,,State Street,way,,,5,,
436296434,secondary,2,40 mph,Kettner Boulevard,way,,,13,,
436296436,secondary,3,40 mph,Kettner Boulevard,way,,,7,,
436296448,secondary,3,,West Grape Street,way,,,6,,
436431458,secondary,3,,State Street,way,,,6,,
436431459,secondary,3,,State Street,way,,,9,,
436431460,secondary,3,,State Street,way,,,5,,
436431461,secondary,3,,State Street,way,,,11,,
436592704,secondary,3,,West Ash Street,way,,,7,,
436592705,secondary,3,,West Ash Street,way,,,13,,
465830099,secondary,3,40 mph,Kettner Boulevard,way,,,6,,
465831357,secondary,2,40 mph,Kettner Boulevard,way,,,7,,
593751972,tertiary,3,,West Cedar Street,way,,,5,,
593754409,tertiary,2,,Union Street,way,,,11,,
614074274,residential,,,West Date Street,way,,,8,,
614074275,secondary,2,,Columbia Street,way,,,8,,
642285135,secondary,2,25 mph,India Street,way,,,9,,
642285136,secondary,3,,West Grape Street,way,,,5,,
642751805,secondary,3,25 mph,West Ash Street,way,,,6,,
693498200,residential,2,,West Fir Street,way,,,6,,
693498201,secondary,2,25 mph,India Street,way,,,9,,
693498202,residential,1,,West Fir Street,way,,,6,,
693498203,secondary,3,,Columbia Street,way,,,10,,
1036284313,secondary,3,,Columbia Street,way,,,4,,
1036284314,tertiary,2,,West Beech Street,way,,,8,,
1036284315,secondary,3,,Columbia Street,way,,,4,,
1036284316,secondary,3,,West Ash Street,way,,,2,,
1036284317,secondary,3,,Columbia Street,way,,,6,,
1040752354,secondary,3,,State Street,way,,,6,,
1040752355,secondary,2,,State Street,way,,,3,,
1051263212,secondary,2,40 mph,Kettner Boulevard,way,,,4,,
1071878341,tertiary,1,,West Cedar Street,way,,,4,,
1071881870,secondary,2,40 mph,Kettner Boulevard,way,,,4,,
1080075917,tertiary,1,,West Cedar Street,way,,,6,,
1091329284,tertiary,2,,West Beech Street,way,,,6,,
1164159228,secondary,2,,India Street,way,,,2,,
1164159265,secondary,3,,West Ash Street,way,,,3,,
1164163798,tertiary,2,,West Beech Street,way,,,5,,
1164163901,tertiary,,,West Cedar Street,way,,,4,,
1164163912,secondary,2,40 mph,Kettner Boulevard,way,,,5,,
1164164012,residential,,,West Date Street,way,,,2,,
1164164140,secondary,2,40 mph,Kettner Boulevard,way,,,1,,
1164164204,residential,,,West Fir Street,way,,,1,,
1303039289,tertiary,1,,West Beech Street,way,,,5,,
1328168180,tertiary,2,,Union Street,way,,,2,,
1328168181,tertiary,2,,Union Street,way,,,3,,
1328168185,tertiary,,,West Beech Street,way,,,1,,
1339237536,secondary,3,,Columbia Street,way,,,3,,
1339237706,secondary,3,,State Street,way,,,2,,
1346627818,secondary,2,,West Ash Street,way,,,3,,
1346627988,secondary,3,,West Ash Street,way,,,2,,
1346628038,secondary,3,,West Ash Street,way,,,2,,
1346628418,tertiary,1,,West Beech Street,way,,,2,,
1346628668,tertiary,1,,West Cedar Street,way,,,2,,
1346628797,secondary,3,40 mph,Kettner Boulevard,way,,,1,,
1346632705,residential,2,,West Fir Street,way,,,3,,
1346633015,secondary,2,25 mph,India Street,way,,,3,,
1346634423,secondary,2,,India Street,way,,,2,,
1346634841,secondary,3,,State Street,way,,,2,,
1346635128,secondary,3,,State Street,way,,,2,,
